Rider ID,Age 0ya,UCI Team 0ya,Price 0ya,Score 0ya,Observation Year,Rider Name,Country,Age 1ya,UCI Team 1ya,Price 1ya,Score 1ya,Age 2ya,UCI Team 2ya,Price 2ya,Score 2ya,Age 3ya,UCI Team 3ya,Price 3ya,Score 3ya,Age 4ya,UCI Team 4ya,Price 4ya,Score 4ya,Age 5ya,UCI Team 5ya,Price 5ya,Score 5ya,Age 6ya,UCI Team 6ya,Price 6ya,Score 6ya,Age 7ya,UCI Team 7ya,Price 7ya,Score 7ya,Age 8ya,UCI Team 8ya,Price 8ya,Score 8ya
3092,23.0,MVC,1.0,0.0,2018,Amy Hill,GBR,,,,,,,,,20.0,TRY,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3102,26.0,CZF,1.0,0.0,2018,Eyerusalem Kelil,ETH,25.0,XYZ,1.0,0.0,24.0,MIC,1.0,100.0,23.0,MIC,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3068,22.0,CSR,8.0,719.0,2018,Lisa Klein,GER,21.0,CBT,2.0,665.0,20.0,CBT,1.0,115.0,19.0,BCT,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3090,23.0,CBT,2.0,150.0,2018,Clara Koppenburg,GER,22.0,CBT,1.0,125.0,21.0,CBT,1.0,15.0,20.0,BCT,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3060,22.0,XYZ,1.0,0.0,2018,Soline Lamboley,FRA,21.0,SAS,1.0,0.0,,,,,19.0,LTK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3084,23.0,TOP,1.0,0.0,2018,Elena Leonardi,ITA,22.0,TOG,1.0,0.0,21.0,TOG,1.0,0.0,20.0,TOG,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3108,32.0,XYZ,1.0,0.0,2018,Laura Camila Lozano Ramirez,COL,31.0,SER,1.0,0.0,30.0,MIC,1.0,0.0,29.0,MIC,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3095,23.0,CZF,1.0,0.0,2018,Michela Maltese,ITA,,,,,21.0,BPK,1.0,0.0,20.0,BPK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3079,22.0,MTS,1.0,22.0,2018,Alexandra Manly,AUS,21.0,ORS,1.0,19.0,20.0,OGE,1.0,0.0,19.0,GEW,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3078,22.0,BPK,1.0,125.0,2018,Tereza Medvedova,SVK,21.0,BPK,1.0,0.0,20.0,BPK,1.0,35.0,19.0,BPK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3085,23.0,SER,1.0,0.0,2018,Jessica Marcela Parra Rojas,COL,,,,,21.0,VAI,1.0,0.0,20.0,VAI,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3066,22.0,XYZ,1.0,0.0,2018,Vittoria Reati,ITA,21.0,MIC,1.0,0.0,20.0,MIC,1.0,0.0,19.0,MIC,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3059,22.0,FDJ,1.0,28.0,2018,Greta Richioud,FRA,21.0,FDJ,1.0,0.0,20.0,FUT,1.0,0.0,19.0,FUT,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3075,22.0,XYZ,1.0,0.0,2018,Anouk Rijff,NED,21.0,LWK,2.0,0.0,20.0,LBL,1.0,170.0,19.0,LBL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3056,22.0,TOP,1.0,0.0,2018,Beatrice Rossato,ITA,21.0,TOG,1.0,0.0,20.0,ALE,1.0,0.0,19.0,ALE,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3104,29.0,XYZ,1.0,0.0,2018,Ewelina Szybiak,POL,28.0,XYZ,1.0,40.0,,,,,26.0,VAI,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3065,22.0,MOV,1.0,80.0,2018,Alba Teruel Ribes,ESP,21.0,LTK,1.0,70.0,20.0,LTK,1.0,0.0,19.0,LTK,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3098,25.0,WET,1.0,0.0,2018,Steffy Van Den Haute,BEL,,,,,23.0,VLL,1.0,0.0,22.0,VLL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3080,22.0,DVE,1.0,0.0,2018,Saartje Vandenbroucke,BEL,21.0,LWD,1.0,0.0,20.0,VLL,1.0,0.0,19.0,VLL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3081,22.0,KRE,1.0,0.0,2018,Jesse Vandenbulcke,BEL,21.0,LWD,1.0,0.0,20.0,LWW,1.0,0.0,19.0,LBL,1.0,0.0,,,,,,,,,,,,,,,,,,,,
3579,30.0,TIB,2.0,567.0,2018,Alison Jackson,CAN,29.0,BPK,4.0,125.0,28.0,T16,1.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,
3539,21.0,T20,6.0,145.0,2018,Chloe Dygert-Owen,USA,20.0,T20,4.0,250.0,19.0,T16,1.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,
3615,29.0,XYZ,1.0,0.0,2018,Femke Van Kessel,NED,28.0,XYZ,2.0,0.0,27.0,XYZ,1.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,
3578,29.0,UHC,4.0,815.0,2018,Leah Thomas,USA,28.0,T20,3.0,300.0,27.0,T16,1.0,193.0,,,,,,,,,,,,,,,,,,,,,,,,
3634,27.0,XYZ,1.0,0.0,2018,Anna Kiesenhofer,AUT,26.0,LSL,2.0,0.0,25.0,XYZ,1.0,165.0,,,,,,,,,,,,,,,,,,,,,,,,
3616,29.0,XYZ,1.0,0.0,2018,Katharina Venjakob,GER,28.0,XYZ,2.0,0.0,27.0,XYZ,1.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,
3604,34.0,MOV,1.0,631.0,2018,Margarita Victoria Garcia,ESP,33.0,BDP,2.0,20.0,32.0,BPD,1.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,
3458,32.0,XYZ,1.0,0.0,2018,Nikki Harris,GBR,31.0,DLT,1.0,16.0,30.0,DLT,1.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,
3585,30.0,RLW,1.0,175.0,2018,Sara Bergen,CAN,29.0,RLW,1.0,15.0,28.0,XYZ,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,
3498,22.0,CZF,1.0,0.0,2018,Elena Franchi,ITA,21.0,VAI,1.0,30.0,20.0,VAI,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,
3457,35.0,MIC,2.0,0.0,2018,Monika Kiraly,HUN,34.0,MIC,1.0,190.0,33.0,MIC,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,
3460,29.0,ASA,1.0,100.0,2018,Natalya Saifutdinova,KAZ,28.0,ASA,1.0,0.0,27.0,ASA,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,
3517,21.0,XYZ,1.0,0.0,2018,Lucia Valachova,SVK,20.0,XYZ,1.0,0.0,19.0,NOE,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,
3499,22.0,XYZ,1.0,0.0,2018,Yekaterina Yuraitis,KAZ,21.0,XYZ,1.0,0.0,20.0,ASA,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,
3551,29.0,T20,1.0,0.0,2018,Allie Dragoo,USA,28.0,CBT,1.0,5.0,27.0,T16,1.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,
3617,30.0,MVC,1.0,0.0,2018,Kirsten howard,AUS,29.0,XYZ,1.0,0.0,28.0,XYZ,1.0,90.0,,,,,,,,,,,,,,,,,,,,,,,,
3552,23.0,CSR,8.0,321.0,2018,Alice Barnes,GBR,22.0,DRP,1.0,610.0,21.0,XYZ,1.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,
3486,23.0,BPK,1.0,25.0,2018,Francesca Pattaro,ITA,22.0,BPK,1.0,45.0,21.0,BPK,1.0,85.0,,,,,,,,,,,,,,,,,,,,,,,,
3618,32.0,XYZ,1.0,0.0,2018,Stefanie Paul,GER,31.0,XYZ,1.0,0.0,30.0,XYZ,1.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,
3619,34.0,XYZ,1.0,0.0,2018,Erin Kinnealy,AUS,33.0,XYZ,1.0,0.0,32.0,XYZ,1.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,
3468,32.0,UHC,1.0,145.0,2018,Diana Carolina Penuela Martinez,COL,31.0,UHC,1.0,0.0,30.0,UHC,1.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,
3495,21.0,ASA,2.0,580.0,2018,Sofia Bertizzolo,ITA,20.0,ASA,1.0,190.0,19.0,ASA,1.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,
3620,28.0,XYZ,1.0,0.0,2018,Marieke Kerkvliet,NED,27.0,MVC,1.0,0.0,26.0,XYZ,1.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,
3608,20.0,SUN,1.0,859.0,2018,Liane Lippert,GER,19.0,SUN,1.0,54.0,18.0,XYZ,1.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,
3493,25.0,CBT,2.0,0.0,2018,Marie Shousboe Vilmann,DEN,24.0,CBT,1.0,130.0,23.0,BMS,1.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,
3575,22.0,BPK,1.0,95.0,2018,Maria Vittoria Sperotto,ITA,21.0,BPK,1.0,25.0,20.0,SEF,1.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,
3542,20.0,HPU,8.0,95.0,2018,Susanne Andersen,NOR,19.0,HPU,1.0,476.0,18.0,HPU,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,
3573,22.0,XYZ,1.0,0.0,2018,Jacqueline Dietrich,GER,21.0,XYZ,1.0,0.0,20.0,XYZ,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,
3621,22.0,MVC,1.0,0.0,2018,Femke Geeris,NED,21.0,MVC,1.0,0.0,20.0,XYZ,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,
3633,37.0,XYZ,1.0,0.0,2018,Laura Massey,GBR,36.0,DRP,1.0,0.0,35.0,DRP,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,
3475,21.0,SUN,2.0,333.0,2018,Pernille Mathiesen,DEN,20.0,TVW,1.0,129.0,19.0,BMS,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,
3627,22.0,LSL,1.0,350.0,2018,Marjolein van 't Geloof,NED,21.0,XYZ,1.0,30.0,20.0,JVA,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,
3647,25.0,MTS,1.0,77.0,2018,Jessica Allen,AUS,24.0,ORS,1.0,0.0,23.0,OGE,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
3622,27.0,XYZ,1.0,0.0,2018,Lea Feder,GER,26.0,XYZ,1.0,0.0,25.0,XYZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
3503,22.0,RLW,1.0,350.0,2018,Sara Poidevin,CAN,21.0,RLW,1.0,0.0,20.0,RLW,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,
3572,32.0,XYZ,1.0,100.0,2018,Jarmila Machacova,CZE,31.0,XYZ,1.0,20.0,30.0,XYZ,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
3462,26.0,XYZ,1.0,0.0,2018,Jessica Prinner,USA,25.0,XYZ,1.0,0.0,24.0,RLW,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
3609,23.0,XYZ,1.0,0.0,2018,Alicja Ratajczak,POL,22.0,XYZ,1.0,0.0,21.0,XYZ,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,
3508,21.0,ASA,1.0,40.0,2018,Martina Alzini,ITA,20.0,ALE,1.0,0.0,19.0,ALE,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,
3524,21.0,VAI,1.0,0.0,2018,Lisa De Ranieri,ITA,20.0,VAI,1.0,0.0,19.0,VAI,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
3605,24.0,TIB,2.0,157.0,2018,Shannon Malseed,AUS,23.0,XYZ,1.0,12.0,22.0,XYZ,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
3638,24.0,TVC,1.0,65.0,2018,Katrine Aalerud,NOR,23.0,HPU,1.0,50.0,22.0,XYZ,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
3586,22.0,UHC,1.0,0.0,2018,Janelle Cole,USA,21.0,UHC,1.0,0.0,20.0,T16,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
3496,21.0,BPK,1.0,0.0,2018,Katia Ragusa,ITA,20.0,BPK,1.0,45.0,19.0,SEF,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
3574,22.0,XYZ,1.0,30.0,2018,Wiebke Rodieck,GER,21.0,XYZ,1.0,0.0,20.0,XYZ,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
3566,29.0,XYZ,1.0,0.0,2018,Gretchen Stumhofer,USA,28.0,T20,1.0,0.0,27.0,CVB,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,
3580,37.0,TIB,1.0,0.0,2018,Jennifer Tetrick,USA,36.0,TIB,1.0,0.0,35.0,T16,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,
3509,21.0,WAD,1.0,0.0,2018,Yara Kastelijn,NED,20.0,WM3,1.0,30.0,19.0,RBW,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
3480,24.0,WHT,1.0,258.0,2018,Kate Archibald,GBR,23.0,WNT,1.0,25.0,22.0,PAC,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3534,21.0,WNT,1.0,0.0,2018,Anna Badegruber,AUT,20.0,WNT,1.0,0.0,19.0,NOE,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3501,21.0,ASA,1.0,0.0,2018,Sofia Beggin,ITA,20.0,ASA,1.0,80.0,19.0,ASA,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3523,25.0,VAI,1.0,0.0,2018,Alessia Bulleri,ITA,24.0,VAI,1.0,0.0,23.0,VAI,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3525,27.0,MIC,1.0,0.0,2018,Anna Ceolini,ITA,26.0,MIC,1.0,40.0,25.0,SEF,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3519,23.0,CZF,1.0,0.0,2018,Sofia Cilenti,ITA,,,,,21.0,SEF,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3483,23.0,TIB,1.0,0.0,2018,Alice Cobb,GBR,22.0,LWD,1.0,0.0,21.0,MAT,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3476,23.0,VAI,1.0,0.0,2018,Heidi Dalton,RSA,22.0,VAI,1.0,0.0,21.0,BPD,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3487,21.0,EXP,1.0,0.0,2018,Lenny Druyts,BEL,20.0,SVE,1.0,0.0,19.0,VLL,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3535,25.0,BTC,1.0,0.0,2018,Tanja Elsner,SLO,24.0,BTC,1.0,0.0,23.0,BTC,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3532,21.0,XYZ,1.0,0.0,2018,Empar Felix Tur,ESP,20.0,LTK,1.0,0.0,19.0,LTK,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3474,21.0,WHT,1.0,0.0,2018,Grace Garner,GBR,20.0,WHT,1.0,0.0,19.0,PAC,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3494,21.0,SBT,1.0,0.0,2018,Alice Gasparini,ITA,20.0,SER,1.0,0.0,19.0,SEF,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3505,21.0,XYZ,1.0,0.0,2018,Nedezda Geneleva,KAZ,20.0,ASA,1.0,100.0,19.0,ASA,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3485,23.0,FDJ,1.0,0.0,2018,Victorie Guilman,FRA,22.0,FDJ,1.0,0.0,21.0,FUT,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3536,23.0,BDM,1.0,0.0,2018,Erati Idirin Egana,ESP,22.0,BDP,1.0,0.0,21.0,BPD,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3464,26.0,DVE,1.0,0.0,2018,Sarah Inghelbrecht,BEL,25.0,LWD,1.0,40.0,24.0,LWW,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3537,21.0,XYZ,1.0,0.0,2018,Naia Leonet Irureta,ESP,20.0,BDP,1.0,0.0,19.0,BPD,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3533,21.0,XYZ,1.0,0.0,2018,Elisabet Llaber Ferrer,ESP,20.0,LTK,1.0,0.0,19.0,LTK,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3492,26.0,WNT,1.0,0.0,2018,Elise Maes,LUX,25.0,WNT,1.0,15.0,24.0,NOE,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3513,21.0,RLW,1.0,100.0,2018,Katherine Maine,CAN,20.0,RLW,1.0,0.0,19.0,RLW,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3504,21.0,VAI,1.0,0.0,2018,Nicole Nesti,ITA,20.0,VAI,1.0,15.0,19.0,VAI,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3515,23.0,TVC,1.0,63.0,2018,Louise Norman Hansen,DEN,22.0,TVW,1.0,24.0,21.0,BMS,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3491,22.0,XYZ,1.0,0.0,2018,Catherine Ouellette,CAN,21.0,WNT,1.0,0.0,20.0,RLW,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3484,21.0,DRP,1.0,0.0,2018,Abby-Mae Parkinson,GBR,20.0,DRP,1.0,0.0,19.0,SEF,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3467,25.0,ASA,1.0,120.0,2018,Carolina Rodriguez Gutierrez,MEX,24.0,ASA,1.0,0.0,23.0,ASA,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3541,21.0,EXP,1.0,45.0,2018,Agnieszka Skalniak,POL,20.0,ASA,1.0,0.0,19.0,XYZ,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3518,21.0,XYZ,1.0,0.0,2018,Gaia Tortolina,ITA,20.0,SER,1.0,0.0,19.0,SEF,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3472,24.0,ASA,1.0,0.0,2018,Makhabbat Umutzhanova,KAZ,23.0,ASA,1.0,0.0,22.0,ASA,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3521,21.0,LSL,1.0,0.0,2018,Fenna Vanhoutte,BEL,20.0,LSL,1.0,0.0,19.0,LBL,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3490,21.0,RLW,1.0,170.0,2018,Emma White,USA,20.0,RLW,1.0,25.0,19.0,RLW,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3461,29.0,XYZ,1.0,0.0,2018,Erica Zaveta,USA,28.0,CPC,1.0,0.0,27.0,CYL,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3511,22.0,BTC,1.0,0.0,2018,Urska Zigart,SLO,21.0,BTC,1.0,0.0,20.0,BTC,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
3820,26.0,ASA,20.0,1215.0,2018,Arlenis Sierra,CUB,25.0,ASA,1.0,1125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861,21.0,BPK,12.0,80.0,2018,Nikola Noskova,CZE,20.0,BPK,1.0,665.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3846,19.0,ASA,4.0,535.0,2018,Letizia Paternoster,ITA,18.0,XYZ,1.0,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3857,20.0,VAL,2.0,1191.0,2018,Elisa Balsamo,ITA,19.0,VAL,1.0,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3891,28.0,SER,2.0,0.0,2018,Ana Sanabria,COL,27.0,SER,1.0,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3705,39.0,XYZ,2.0,0.0,2018,Shani Bloch,ISR,38.0,TVW,1.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3847,21.0,VAL,2.0,56.0,2018,Silvia Persico,ITA,20.0,VAL,1.0,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3697,20.0,SUN,2.0,346.0,2018,Juliette Labous,FRA,19.0,SUN,1.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3849,21.0,XYZ,1.0,0.0,2018,Marta Lach,POL,20.0,XYZ,1.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,25.0,RLW,1.0,0.0,2018,Allison Beveridge,CAN,24.0,RLW,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3694,21.0,PHV,1.0,16.0,2018,Nina Buysman,NED,20.0,PVD,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,19.0,VAL,1.0,206.0,2018,Chiara Consonni,ITA,18.0,VAL,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873,21.0,XYZ,1.0,10.0,2018,Sina Frei,SUI,20.0,XYZ,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3691,28.0,PHV,1.0,16.0,2018,Esther van Veen,NED,27.0,PVD,1.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915,26.0,BPK,1.0,600.0,2018,Erica Magnaldi,ITA,25.0,BPK,1.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3858,23.0,XYZ,1.0,100.0,2018,Danique Braam,NED,22.0,XYZ,1.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3888,22.0,XYZ,1.0,0.0,2018,Holly Edmondston,NZL,21.0,XYZ,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3707,24.0,UHC,1.0,25.0,2018,Lauretta Hanson,NZL,23.0,UHC,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3862,27.0,XYZ,1.0,0.0,2018,Lise-Marie Henzelin,SUI,26.0,XYZ,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3851,29.0,XYZ,1.0,0.0,2018,Ida Erngren,SWE,28.0,XYZ,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3890,20.0,DLT,1.0,15.0,2018,Skylar Schneider,USA,19.0,XYZ,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3911,20.0,BTC,1.0,49.0,2018,Maaike Boogaard,NED,19.0,BTC,1.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3700,25.0,TIB,1.0,0.0,2018,Kathryn Buss,USA,24.0,TIB,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3842,24.0,XYZ,1.0,0.0,2018,Melanie Klement,NED,23.0,XYZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3860,41.0,ILU,1.0,0.0,2018,Katerina Nash,CZE,40.0,XYZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3854,22.0,XYZ,1.0,0.0,2018,Emily Nelson,GBR,21.0,XYZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4353,20.0,XYZ,1.0,0.0,2018,Aurela Nerlo,POL,19.0,XYZ,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3702,21.0,TOP,1.0,100.0,2018,Nadia Quagliotto,ITA,20.0,TOG,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3874,24.0,CPC,1.0,50.0,2018,Omer Shapira,ISR,23.0,GSB,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3829,31.0,WNT,1.0,0.0,2018,Lydia Boylan,IRL,30.0,WNT,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,26.0,PHV,1.0,0.0,2018,Nancy van der Burg,NED,25.0,XYZ,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,24.0,HBS,1.0,170.0,2018,Lily Williams,USA,23.0,XYZ,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3670,21.0,WHT,2.0,50.0,2018,Rachele Barbieri,ITA,20.0,CPC,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3848,20.0,VAL,1.0,246.0,2018,Marta Cavalli,ITA,19.0,VAL,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3859,23.0,XYZ,1.0,0.0,2018,Mareille Meijering,NED,22.0,XYZ,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3887,22.0,XYZ,1.0,0.0,2018,Josie Talbot,AUS,21.0,XYZ,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3871,20.0,KRE,1.0,0.0,2018,Claudia Jongerius,NED,19.0,KRE,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3889,21.0,JFE,1.0,40.0,2018,Frida Knutsson,SWE,20.0,XYZ,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3843,32.0,XYZ,1.0,0.0,2018,Leonie Lubbinge,NED,31.0,XYZ,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3850,21.0,XYZ,1.0,0.0,2018,Daria Pikulik,POL,20.0,XYZ,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3852,23.0,XYZ,1.0,0.0,2018,Gudrun Stock,GER,22.0,XYZ,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3678,39.0,CSR,1.0,2.0,2018,Leah Thorvilson,USA,38.0,LPR,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3666,25.0,XYZ,1.0,80.0,2018,Vera Adrian,NAM,24.0,BDP,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3661,20.0,XYZ,1.0,0.0,2018,Rinata Akhmetcha,KAZ,19.0,ASA,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3690,24.0,XYZ,1.0,0.0,2018,Georgia Baker,AUS,23.0,ORS,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,29.0,XYZ,1.0,0.0,2018,Ula Berlan,SLO,28.0,BTC,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3698,20.0,EXP,1.0,0.0,2018,Nathalie Bex,BEL,19.0,SVE,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3696,20.0,XYZ,1.0,0.0,2018,Letizia Borghesi,ITA,19.0,SER,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3701,25.0,TIB,1.0,12.0,2018,Nicolle Marie Bruderer Cofino,ARG,24.0,TIB,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3695,26.0,CGS,1.0,38.0,2018,Andria Christophorou,CYP,25.0,SER,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3676,28.0,XYZ,1.0,0.0,2018,Sophie Coleman,GBR,27.0,DRP,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3689,20.0,MIC,1.0,0.0,2018,Alessia Dal Magro,ITA,19.0,MIC,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
